ubigeo_reniec,ubigeo_inei,departamento,provincia,distrito_reniec,distrito_inei
140502,150802,Lima,Huaura,Ámbar,Ambar
140504,150803,Lima,Huaura,Caleta de Carquin,Caleta de Carquin
140505,150804,Lima,Huaura,Checras,Checras
140506,150805,Lima,Huaura,Hualmay,Hualmay
140507,150806,Lima,Huaura,Huaura,Huaura
140508,150807,Lima,Huaura,Leoncio Prado,Leoncio Prado
140509,150808,Lima,Huaura,Paccho,Paccho
140511,150809,Lima,Huaura,Santa Leonor,Santa Leonor
140512,150810,Lima,Huaura,Santa María,Santa María
140513,150811,Lima,Huaura,Sayán,Sayan
140516,150812,Lima,Huaura,Vegueta,Vegueta
140601,150701,Lima,Huarochirí,Matucana,Matucana
140602,150702,Lima,Huarochirí,Antioquía,Antioquia
140603,150703,Lima,Huarochirí,Callahuanca,Callahuanca
140604,150704,Lima,Huarochirí,Carampoma,Carampoma
140605,150724,Lima,Huarochirí,San Pedro de Casta,San Pedro de Casta
140606,150706,Lima,Huarochirí,Cuenca,Cuenca
140607,150705,Lima,Huarochirí,Chicla,Chicla
140608,150708,Lima,Huarochirí,Huanza,Huanza
140609,150709,Lima,Huarochirí,Huarochiri,Huarochiri
140610,150710,Lima,Huarochirí,Lahuaytambo,Lahuaytambo
140611,150711,Lima,Huarochirí,Langa,Langa
140612,150713,Lima,Huarochirí,Mariatana,Mariatana
140613,150714,Lima,Huarochirí,Ricardo Palma,Ricardo Palma
140614,150715,Lima,Huarochirí,San Andrés de Tupicocha,San Andrés de Tupicocha
140615,150716,Lima,Huarochirí,San Antonio,San Antonio
140616,150717,Lima,Huarochirí,San Bartolomé,San Bartolomé
140617,150718,Lima,Huarochirí,San Damián,San Damian
140618,150726,Lima,Huarochirí,Sangallaya,Sangallaya
140619,150720,Lima,Huarochirí,San Juan de Tantaranche,San Juan de Tantaranche
140620,150721,Lima,Huarochirí,San Lorenzo de Quinti,San Lorenzo de Quinti
140621,150722,Lima,Huarochirí,San Mateo,San Mateo
140622,150723,Lima,Huarochirí,San Mateo de Otao,San Mateo de Otao
140623,150725,Lima,Huarochirí,San Pedro de Huancayre,San Pedro de Huancayre
140624,150727,Lima,Huarochirí,Santa Cruz de Cocachacra,Santa Cruz de Cocachacra
140625,150728,Lima,Huarochirí,Santa Eulalia,Santa Eulalia
140626,150729,Lima,Huarochirí,Santiago de Anchucaya,Santiago de Anchucaya
140627,150730,Lima,Huarochirí,Santiago de Tuna,Santiago de Tuna
140628,150731,Lima,Huarochirí,Santo Domingo de Los Olleros,Santo Domingo de Los Olleros
140629,150732,Lima,Huarochirí,Surco,Surco
140630,150707,Lima,Huarochirí,Huachupampa,Huachupampa
140631,150712,Lima,Huarochirí,Laraos,Laraos
140632,150719,Lima,Huarochirí,San Juan de Iris,San Juan de Iris
140701,151001,Lima,Yauyos,Yauyos,Yauyos
140702,151002,Lima,Yauyos,Alis,Alis
140703,151003,Lima,Yauyos,Ayauca,Allauca
140704,151004,Lima,Yauyos,Ayaviri,Ayaviri
140705,151005,Lima,Yauyos,Azángaro,Azángaro
140706,151006,Lima,Yauyos,Cacra,Cacra
140707,151007,Lima,Yauyos,Carania,Carania
140708,151010,Lima,Yauyos,Cochas,Cochas
140709,151011,Lima,Yauyos,Colonia,Colonia
140710,151009,Lima,Yauyos,Chocos,Chocos
140711,151013,Lima,Yauyos,Huampara,Huampara
140712,151014,Lima,Yauyos,Huancaya,Huancaya
140713,151015,Lima,Yauyos,Huangascar,Huangascar
140714,151016,Lima,Yauyos,Huantan,Huantan
140715,151017,Lima,Yauyos,Huañec,Huañec
140716,151018,Lima,Yauyos,Laraos,Laraos
140717,151019,Lima,Yauyos,Lincha,Lincha
140718,151021,Lima,Yauyos,Miraflores,Miraflores
140719,151022,Lima,Yauyos,Omas,Omas
140720,151024,Lima,Yauyos,Quinches,Quinches
140721,151025,Lima,Yauyos,Quinocay,Quinocay
140722,151026,Lima,Yauyos,San Joaquín,San Joaquín
140723,151027,Lima,Yauyos,San Pedro de Pilas,San Pedro de Pilas
140724,151028,Lima,Yauyos,Tanta,Tanta
140725,151029,Lima,Yauyos,Tauripampa,Tauripampa
140726,151031,Lima,Yauyos,Tupe,Tupe
140727,151030,Lima,Yauyos,Tomas,Tomas
140728,151032,Lima,Yauyos,Viñac,Viñac
140729,151033,Lima,Yauyos,Vitis,Vitis
140730,151012,Lima,Yauyos,Hongos,Hongos
140731,151020,Lima,Yauyos,Madean,Madean
140732,151023,Lima,Yauyos,Putinza,Putinza
140733,151008,Lima,Yauyos,Catahuasi,Catahuasi
140801,150601,Lima,Huaral,Huaral,Huaral
140802,150602,Lima,Huaral,Atavillos Alto,Atavillos Alto
140803,150603,Lima,Huaral,Atavillos Bajo,Atavillos Bajo
140804,150604,Lima,Huaral,Aucallama,Aucallama
140805,150605,Lima,Huaral,Chancay,Chancay
140806,150606,Lima,Huaral,Ihuari,Ihuari
140807,150607,Lima,Huaral,Lampían,Lampian
140808,150608,Lima,Huaral,Pacaraos,Pacaraos
140809,150609,Lima,Huaral,San Miguel de Acos,San Miguel de Acos
140810,150612,Lima,Huaral,Veintisiete de Noviembre,Veintisiete de Noviembre
140811,150610,Lima,Huaral,Santa Cruz de Andamarca,Santa Cruz de Andamarca
140812,150611,Lima,Huaral,Sumbilca,Sumbilca
140901,150201,Lima,Barranca,Barranca,Barranca
140902,150202,Lima,Barranca,Paramonga,Paramonga
140903,150203,Lima,Barranca,Pativilca,Pativilca
140904,150204,Lima,Barranca,Supe,Supe
140905,150205,Lima,Barranca,Supe Puerto,Supe Puerto
141001,150901,Lima,Oyón,Oyón,Oyon
141002,150905,Lima,Oyón,Navan,Navan
141003,150903,Lima,Oyón,Caujul,Caujul
141004,150902,Lima,Oyón,Andajes,Andajes
141005,150906,Lima,Oyón,Pachangara,Pachangara
141006,150904,Lima,Oyón,Cochamarca,Cochamarca
150101,160101,Loreto,Maynas,Iquitos,Iquitos
150102,160102,Loreto,Maynas,Alto Nanay,Alto Nanay
150103,160103,Loreto,Maynas,Fernando Lores,Fernando Lores
150104,160105,Loreto,Maynas,Las Amazonas,Las Amazonas
150105,160106,Loreto,Maynas,Mazan,Mazan
150106,160107,Loreto,Maynas,Napo,Napo
150108,160110,Loreto,Maynas,Torres Causana,Torres Causana
150110,160104,Loreto,Maynas,Indiana,Indiana
150111,160108,Loreto,Maynas,Punchana,Punchana
150112,160112,Loreto,Maynas,Belén,Belén
150113,160113,Loreto,Maynas,San Juan Bautista,San Juan Bautista
150201,160201,Loreto,Alto Amazonas,Yurimaguas,Yurimaguas
150202,160202,Loreto,Alto Amazonas,Balsapuerto,Balsapuerto
150205,160205,Loreto,Alto Amazonas,Jeberos,Jeberos
150206,160206,Loreto,Alto Amazonas,Lagunas,Lagunas
150210,160210,Loreto,Alto Amazonas,Santa Cruz,Santa Cruz
150211,160211,Loreto,Alto Amazonas,Teniente César López Rojas,Teniente Cesar López Rojas
150301,160301,Loreto,Loreto,Nauta,Nauta
150302,160302,Loreto,Loreto,Parinari,Parinari
150303,160303,Loreto,Loreto,Tigre,Tigre
150304,160305,Loreto,Loreto,Urarinas,Urarinas
150305,160304,Loreto,Loreto,Trompeteros,Trompeteros
150401,160501,Loreto,Requena,Requena,Requena
150402,160502,Loreto,Requena,Alto Tapiche,Alto Tapiche
150403,160503,Loreto,Requena,Capelo,Capelo
150404,160504,Loreto,Requena,Emilio San Martín,Emilio San Martín
150405,160505,Loreto,Requena,Maquia,Maquia
150406,160506,Loreto,Requena,Puinahua,Puinahua
150407,160507,Loreto,Requena,Saquena,Saquena
150408,160508,Loreto,Requena,Soplin,Soplin
150409,160509,Loreto,Requena,Tapiche,Tapiche
150410,160510,Loreto,Requena,Jenaro Herrera,Jenaro Herrera
150411,160511,Loreto,Requena,Yaquerana,Yaquerana
150501,160601,Loreto,Ucayali,Contamana,Contamana
150502,160606,Loreto,Ucayali,Vargas Guerra,Vargas Guerra
150503,160603,Loreto,Ucayali,Padre Márquez,Padre Márquez
150504,160604,Loreto,Ucayali,Pampa Hermosa,Pampa Hermosa
150505,160605,Loreto,Ucayali,Sarayacu,Sarayacu
150506,160602,Loreto,Ucayali,Inahuaya,Inahuaya
150601,160401,Loreto,Mariscal Ramón Castilla,Ramón Castilla,Ramón Castilla
150602,160402,Loreto,Mariscal Ramón Castilla,Pebas,Pebas
150603,160403,Loreto,Mariscal Ramón Castilla,Yavarí,Yavari
150604,160404,Loreto,Mariscal Ramón Castilla,San Pablo,San Pablo
150701,160701,Loreto,Datem del Marañón,Barranca,Barranca
150702,160706,Loreto,Datem del Marañón,Andoas,Andoas
150703,160702,Loreto,Datem del Marañón,Cahuapanas,Cahuapanas
150704,160703,Loreto,Datem del Marañón,Manseriche,Manseriche
150705,160704,Loreto,Datem del Marañón,Morona,Morona
150706,160705,Loreto,Datem del Marañón,Pastaza,Pastaza
150901,160801,Loreto,Putumayo,Putumayo,Putumayo
150902,160802,Loreto,Putumayo,Rosa Panduro,Rosa Panduro
150903,160803,Loreto,Putumayo,Teniente Manuel Clavero,Teniente Manuel Clavero
150904,160804,Loreto,Putumayo,Yaguas,Yaguas
160101,170101,Madre de Dios,Tambopata,Tambopata,Tambopata
160102,170102,Madre de Dios,Tambopata,Inambari,Inambari
160103,170103,Madre de Dios,Tambopata,Las Piedras,Las Piedras
160104,170104,Madre de Dios,Tambopata,Laberinto,Laberinto
160201,170201,Madre de Dios,Manu,Manu,Manu
160202,170202,Madre de Dios,Manu,Fitzcarrald,Fitzcarrald
160203,170203,Madre de Dios,Manu,Madre de Dios,Madre de Dios
160204,170204,Madre de Dios,Manu,Huepetuhe,Huepetuhe
160301,170301,Madre de Dios,Tahuamanu,Iñapari,Iñapari
160302,170302,Madre de Dios,Tahuamanu,Iberia,Iberia
160303,170303,Madre de Dios,Tahuamanu,Tahuamanu,Tahuamanu
170101,180101,Moquegua,Mariscal Nieto,Moquegua,Moquegua
170102,180102,Moquegua,Mariscal Nieto,Carumas,Carumas
170103,180103,Moquegua,Mariscal Nieto,Cuchumbaya,Cuchumbaya
170104,180105,Moquegua,Mariscal Nieto,San Cristóbal,San Cristóbal
170105,180106,Moquegua,Mariscal Nieto,Torata,Torata
170106,180104,Moquegua,Mariscal Nieto,Samegua,Samegua
170201,180201,Moquegua,General Sánchez Cerro,Omate,Omate
170202,180203,Moquegua,General Sánchez Cerro,Coalaque,Coalaque
170203,180202,Moquegua,General Sánchez Cerro,Chojata,Chojata
170204,180204,Moquegua,General Sánchez Cerro,Ichuña,Ichuña
170205,180205,Moquegua,General Sánchez Cerro,La Capilla,La Capilla
170206,180206,Moquegua,General Sánchez Cerro,Lloque,Lloque
170207,180207,Moquegua,General Sánchez Cerro,Matalaque,Matalaque
170208,180208,Moquegua,General Sánchez Cerro,Puquina,Puquina
170209,180209,Moquegua,General Sánchez Cerro,Quinistaquillas,Quinistaquillas
170210,180210,Moquegua,General Sánchez Cerro,Ubinas,Ubinas
170211,180211,Moquegua,General Sánchez Cerro,Yunga,Yunga
170301,180301,Moquegua,Ilo,Ilo,Ilo
170302,180302,Moquegua,Ilo,El Algarrobal,El Algarrobal
170303,180303,Moquegua,Ilo,Pacocha,Pacocha
180101,190101,Pasco,Pasco,Chaupimarca,Chaupimarca
180103,190102,Pasco,Pasco,Huachón,Huachon
180104,190103,Pasco,Pasco,Huariaca,Huariaca
180105,190104,Pasco,Pasco,Huayllay,Huayllay
180106,190105,Pasco,Pasco,Ninacaca,Ninacaca
180107,190106,Pasco,Pasco,Pallanchacra,Pallanchacra
180108,190107,Pasco,Pasco,Paucartambo,Paucartambo
180109,190108,Pasco,Pasco,San Francisco de Asís de Yarusyacán,San Francisco de Asís de Yarusyacan
180110,190109,Pasco,Pasco,Simón Bolívar,Simon Bolívar
180111,190110,Pasco,Pasco,Ticlacayan,Ticlacayan
180112,190111,Pasco,Pasco,Tinyahuarco,Tinyahuarco
180113,190112,Pasco,Pasco,Vicco,Vicco
180114,190113,Pasco,Pasco,Yanacancha,Yanacancha
180201,190201,Pasco,Daniel Alcides Carrión,Yanahuanca,Yanahuanca
180202,190202,Pasco,Daniel Alcides Carrión,Chacayan,Chacayan
180203,190203,Pasco,Daniel Alcides Carrión,Goyllarisquizga,Goyllarisquizga
180204,190204,Pasco,Daniel Alcides Carrión,Paucar,Paucar
180205,190205,Pasco,Daniel Alcides Carrión,San Pedro de Pillao,San Pedro de Pillao
180206,190206,Pasco,Daniel Alcides Carrión,Santa Ana de Tusi,Santa Ana de Tusi
180207,190207,Pasco,Daniel Alcides Carrión,Tapuc,Tapuc
180208,190208,Pasco,Daniel Alcides Carrión,Vilcabamba,Vilcabamba
180301,190301,Pasco,Oxapampa,Oxapampa,Oxapampa
180302,190302,Pasco,Oxapampa,Chontabamba,Chontabamba
180303,190303,Pasco,Oxapampa,Huancabamba,Huancabamba
180304,190306,Pasco,Oxapampa,Puerto Bermúdez,Puerto Bermúdez
180305,190307,Pasco,Oxapampa,Villa Rica,Villa Rica
180306,190305,Pasco,Oxapampa,Pozuzo,Pozuzo
180307,190304,Pasco,Oxapampa,Palcazu,Palcazu
180308,190308,Pasco,Oxapampa,Constitución,Constitución
190101,200101,Piura,Piura,Piura,Piura
190103,200104,Piura,Piura,Castilla,Castilla
190104,200105,Piura,Piura,Catacaos,Atacaos
190105,200109,Piura,Piura,La Arena,La Arena
190106,200110,Piura,Piura,La Unión,La Unión
190107,200111,Piura,Piura,Las Lomas,Las Lomas
190109,200114,Piura,Piura,Tambo Grande,Tambo Grande
190113,200107,Piura,Piura,Cura Mori,Cura Mori
190114,200108,Piura,Piura,El Tallán,El Tallan
190115,200115,Piura,Piura,Veintiséis de Octubre,Veintiseis de Octubre
190201,200201,Piura,Ayabaca,Ayabaca,Ayabaca
190202,200202,Piura,Ayabaca,Frías,Frias
190203,200204,Piura,Ayabaca,Lagunas,Lagunas
190204,200205,Piura,Ayabaca,Montero,Montero
190205,200206,Piura,Ayabaca,Pacaipampa,Pacaipampa
190206,200208,Piura,Ayabaca,Sapillica,Sapillica
190207,200209,Piura,Ayabaca,Sicchez,Sicchez
190208,200210,Piura,Ayabaca,Suyo,Suyo
190209,200203,Piura,Ayabaca,Jilili,Jilili
190210,200207,Piura,Ayabaca,Paimas,Paimas
190301,200301,Piura,Huancabamba,Huancabamba,Huancabamba
190302,200302,Piura,Huancabamba,Canchaque,Canchaque
190303,200304,Piura,Huancabamba,Huarmaca,Huarmaca
190304,200307,Piura,Huancabamba,Sondor,Sondor
190305,200308,Piura,Huancabamba,Sondorillo,Sondorillo
190306,200303,Piura,Huancabamba,El Carmen de la Frontera,El Carmen de la Frontera
190307,200306,Piura,Huancabamba,San Miguel de El Faique,San Miguel de El Faique
190308,200305,Piura,Huancabamba,Lalaquiz,Lalaquiz
190401,200401,Piura,Morropón,Chulucanas,Chulucanas
190402,200402,Piura,Morropón,Buenos Aires,Buenos Aires
190403,200403,Piura,Morropón,Chalaco,Chalaco
190404,200405,Piura,Morropón,Morropón,Morropon
190405,200406,Piura,Morropón,Salitral,Salitral
190406,200408,Piura,Morropón,Santa Catalina de Mossa,Santa Catalina de Mossa
190407,200409,Piura,Morropón,Santo Domingo,Santo Domingo
190408,200404,Piura,Morropón,La Matanza,La Matanza
190409,200410,Piura,Morropón,Yamango,Yamango
190410,200407,Piura,Morropón,San Juan de Bigote,San Juan de Bigote
190501,200501,Piura,Paita,Paita,Paita
190502,200502,Piura,Paita,Amotape,Amotape
190503,200503,Piura,Paita,Arenal,Arenal
190504,200505,Piura,Paita,La Huaca,La Huaca
190505,200504,Piura,Paita,Colan,Colan
190506,200506,Piura,Paita,Tamarindo,Tamarindo
190507,200507,Piura,Paita,Vichayal,Vichayal
190601,200601,Piura,Sullana,Sullana,Sullana
190602,200602,Piura,Sullana,Bellavista,Bellavista
190603,200604,Piura,Sullana,Lancones,Lancones
190604,200605,Piura,Sullana,Marcavelica,Marcavelica
190605,200606,Piura,Sullana,Miguel Checa,Miguel Checa
190606,200607,Piura,Sullana,Querecotillo,Querecotillo
190607,200608,Piura,Sullana,Salitral,Salitral
190608,200603,Piura,Sullana,Ignacio Escudero,Ignacio Escudero
190701,200701,Piura,Talara,Pariñas,Pariñas
190702,200702,Piura,Talara,El Alto,El Alto
190703,200703,Piura,Talara,La Brea,La Brea
190704,200704,Piura,Talara,Lobitos,Lobitos
190705,200706,Piura,Talara,Máncora,Mancora
190706,200705,Piura,Talara,Los Órganos,Los Organos
190801,200801,Piura,Sechura,Sechura,Sechura
190802,200805,Piura,Sechura,Vice,Vice
190803,200803,Piura,Sechura,Bernal,Bernal
190804,200802,Piura,Sechura,Bellavista de la Unión,Bellavista de la Unión
190805,200804,Piura,Sechura,Cristo Nos Valga,Cristo Nos Valga
190806,200806,Piura,Sechura,Rinconada Llicuar,Rinconada Llicuar
200101,210101,Puno,Puno,Puno,Puno
200102,210102,Puno,Puno,Ácora,Acora
200103,210104,Puno,Puno,Atuncolla,Atuncolla
200104,210105,Puno,Puno,Capachica,Capachica
200105,210107,Puno,Puno,Coata,Coata
200106,210106,Puno,Puno,Chucuito,Chucuito
200107,210108,Puno,Puno,Huata,Huata
200108,210109,Puno,Puno,Mañazo,Mañazo
200109,210110,Puno,Puno,Paucarcolla,Paucarcolla
200110,210111,Puno,Puno,Pichacani,Pichacani
200111,210113,Puno,Puno,San Antonio,San Antonio
200112,210114,Puno,Puno,Tiquillaca,Tiquillaca
200113,210115,Puno,Puno,Vilque,Vilque
200114,210112,Puno,Puno,Platería,Plateria
200115,210103,Puno,Puno,Amantaní,Amantani
200201,210201,Puno,Azángaro,Azángaro,Azángaro
200202,210202,Puno,Azángaro,Achaya,Achaya
200203,210203,Puno,Azángaro,Arapa,Arapa
200204,210204,Puno,Azángaro,Asillo,Asillo
200205,210205,Puno,Azángaro,Caminaca,Caminaca
200206,210206,Puno,Azángaro,Chupa,Chupa
200207,210207,Puno,Azángaro,José Domingo Choquehuanca,José Domingo Choquehuanca
200208,210208,Puno,Azángaro,Muñani,Muñani
200210,210209,Puno,Azángaro,Potoni,Potoni
200212,210210,Puno,Azángaro,Samán,Saman
200213,210211,Puno,Azángaro,San Antón,San Anton
200214,210212,Puno,Azángaro,San José,San José
200215,210213,Puno,Azángaro,San Juan de Salinas,San Juan de Salinas
200216,210214,Puno,Azángaro,Santiago de Pupuja,Santiago de Pupuja
200217,210215,Puno,Azángaro,Tirapata,Tirapata
200301,210301,Puno,Carabaya,Macusani,Macusani
200302,210302,Puno,Carabaya,Ajoyani,Ajoyani
200303,210303,Puno,Carabaya,Ayapata,Ayapata
200304,210304,Puno,Carabaya,Coasa,Coasa
200305,210305,Puno,Carabaya,Corani,Corani
200306,210306,Puno,Carabaya,Crucero,Crucero
200307,210307,Puno,Carabaya,Ituata,Ituata
200308,210308,Puno,Carabaya,Ollachea,Ollachea
200309,210309,Puno,Carabaya,San Gabán,San Gaban
200310,210310,Puno,Carabaya,Usicayos,Usicayos
200401,210401,Puno,Chucuito,Juli,Juli
200402,210402,Puno,Chucuito,Desaguadero,Desaguadero
200403,210403,Puno,Chucuito,Huacullani,Huacullani
200406,210405,Puno,Chucuito,Pisacoma,Pisacoma
200407,210406,Puno,Chucuito,Pomata,Pomata
200410,210407,Puno,Chucuito,Zepita,Zepita
200412,210404,Puno,Chucuito,Kelluyo,Kelluyo
200501,210601,Puno,Huancané,Huancané,Huancane
200502,210602,Puno,Huancané,Cojata,Cojata
200504,210604,Puno,Huancané,Inchupalla,Inchupalla
200506,210605,Puno,Huancané,Pusi,Pusi
200507,210606,Puno,Huancané,Rosaspata,Rosaspata
200508,210607,Puno,Huancané,Taraco,Taraco
200509,210608,Puno,Huancané,Vilque Chico,Vilque Chico
200511,210603,Puno,Huancané,Huatasani,Huatasani
200601,210701,Puno,Lampa,Lampa,Lampa
200602,210702,Puno,Lampa,Cabanilla,Cabanilla
200603,210703,Puno,Lampa,Calapuja,Calapuja
200604,210704,Puno,Lampa,Nicasio,Nicasio
200605,210705,Puno,Lampa,Ocuviri,Ocuviri
200606,210706,Puno,Lampa,Palca,Palca
200607,210707,Puno,Lampa,Paratia,Paratia
200608,210708,Puno,Lampa,Pucara,Pucara
200609,210709,Puno,Lampa,Santa Lucía,Santa Lucia
200610,210710,Puno,Lampa,Vilavila,Vilavila
200701,210801,Puno,Melgar,Ayaviri,Ayaviri
200702,210802,Puno,Melgar,Antauta,Antauta
200703,210803,Puno,Melgar,Cupi,Cupi
200704,210804,Puno,Melgar,Llalli,Llalli
200705,210805,Puno,Melgar,Macari,Macari
200706,210806,Puno,Melgar,Nuñoa,Nuñoa
200707,210807,Puno,Melgar,Orurillo,Orurillo
200708,210808,Puno,Melgar,Santa Rosa,Santa Rosa
200709,210809,Puno,Melgar,Umachiri,Umachiri
200801,211201,Puno,Sandia,Sandia,Sandia
200803,211202,Puno,Sandia,Cuyocuyo,Cuyocuyo
200804,211203,Puno,Sandia,Limbani,Limbani
200805,211205,Puno,Sandia,Phara,Phara
200806,211204,Puno,Sandia,Patambuco,Patambuco
200807,211206,Puno,Sandia,Quiaca,Quiaca
200808,211207,Puno,Sandia,San Juan del Oro,San Juan del Oro
200810,211208,Puno,Sandia,Yanahuaya,Yanahuaya
200811,211209,Puno,Sandia,Alto Inambari,Alto Inambari
200812,211210,Puno,Sandia,San Pedro de Putina Punco,San Pedro de Putina Punco
200901,211101,Puno,San Román,Juliaca,Juliaca
200902,211102,Puno,San Román,Cabana,Cabana
200903,211103,Puno,San Román,Cabanillas,Cabanillas
200904,211104,Puno,San Román,Caracoto,Caracoto
200905,211105,Puno,San Román,San Miguel,San Miguel
201001,211301,Puno,Yunguyo,Yunguyo,Yunguyo
201002,211307,Puno,Yunguyo,Unicachi,Unicachi
201003,211302,Puno,Yunguyo,Anapia,Anapia
201004,211303,Puno,Yunguyo,Copani,Copani
201005,211304,Puno,Yunguyo,Cuturapi,Cuturapi
201006,211305,Puno,Yunguyo,Ollaraya,Ollaraya
201007,211306,Puno,Yunguyo,Tinicachi,Tinicachi
201101,211001,Puno,San Antonio de Putina,Putina,Putina
201102,211003,Puno,San Antonio de Putina,Pedro Vilca Apaza,Pedro Vilca Apaza
201103,211004,Puno,San Antonio de Putina,Quilcapuncu,Quilcapuncu
201104,211002,Puno,San Antonio de Putina,Ananea,Ananea
201105,211005,Puno,San Antonio de Putina,Sina,Sina
201201,210501,Puno,El Collao,Ilave,Ilave
201202,210503,Puno,El Collao,Pilcuyo,Pilcuyo
201203,210504,Puno,El Collao,Santa Rosa,Santa Rosa
201204,210502,Puno,El Collao,Capazo,Capazo
201205,210505,Puno,El Collao,Conduriri,Conduriri
201301,210901,Puno,Moho,Moho,Moho
201302,210902,Puno,Moho,Conima,Conima
201303,210904,Puno,Moho,Tilali,Tilali
201304,210903,Puno,Moho,Huayrapata,Huayrapata
210101,220101,San Martín,Moyobamba,Moyobamba,Moyobamba
210102,220102,San Martín,Moyobamba,Calzada,Calzada
210103,220103,San Martín,Moyobamba,Habana,Habana
210104,220104,San Martín,Moyobamba,Jepelacio,Jepelacio
210105,220105,San Martín,Moyobamba,Soritor,Soritor
210106,220106,San Martín,Moyobamba,Yantalo,Yantalo
210201,220401,San Martín,Huallaga,Saposoa,Saposoa
210202,220404,San Martín,Huallaga,Piscoyacu,Piscoyacu
210203,220405,San Martín,Huallaga,Sacanche,Sacanche
210204,220406,San Martín,Huallaga,Tingo de Saposoa,Tingo de Saposoa
210205,220402,San Martín,Huallaga,Alto Saposoa,Alto Saposoa
210206,220403,San Martín,Huallaga,El Eslabón,El Eslabón
210301,220501,San Martín,Lamas,Lamas,Lamas
210303,220503,San Martín,Lamas,Barranquita,Barranquita
210304,220504,San Martín,Lamas,Caynarachi,Caynarachi
210305,220505,San Martín,Lamas,Cuñumbuqui,Cuñumbuqui
210306,220506,San Martín,Lamas,Pinto Recodo,Pinto Recodo
210307,220507,San Martín,Lamas,Rumisapa,Rumisapa
210311,220509,San Martín,Lamas,Shanao,Shanao
210313,220510,San Martín,Lamas,Tabalosos,Tabalosos
210314,220511,San Martín,Lamas,Zapatero,Zapatero
210315,220502,San Martín,Lamas,Alonso de Alvarado,Alonso de Alvarado
210316,220508,San Martín,Lamas,San Roque de Cumbaza,San Roque de Cumbaza
210401,220601,San Martín,Mariscal Cáceres,Juanjuí,Juanjuí
210402,220602,San Martín,Mariscal Cáceres,Campanilla,Campanilla
210403,220603,San Martín,Mariscal Cáceres,Huicungo,Huicungo
210404,220604,San Martín,Mariscal Cáceres,Pachiza,Pachiza
210405,220605,San Martín,Mariscal Cáceres,Pajarillo,Pajarillo
210501,220801,San Martín,Rioja,Rioja,Rioja
210502,220806,San Martín,Rioja,Posic,Posic
210503,220808,San Martín,Rioja,Yorongos,Yorongos
210504,220809,San Martín,Rioja,Yuracyacu,Yuracyacu
210505,220804,San Martín,Rioja,Nueva Cajamarca,Nueva Cajamarca
210506,220803,San Martín,Rioja,Elías Soplín Vargas,Elías Soplin Vargas
210507,220807,San Martín,Rioja,San Fernando,San Fernando
210508,220805,San Martín,Rioja,Pardo Miguel,Pardo Miguel
210509,220802,San Martín,Rioja,Awajun,Awajun
210601,220901,San Martín,San Martín,Tarapoto,Tarapoto
210602,220902,San Martín,San Martín,Alberto Leveau,Alberto Leveau
210604,220903,San Martín,San Martín,Cacatachi,Cacatachi
210606,220904,San Martín,San Martín,Chazuta,Chazuta
210607,220905,San Martín,San Martín,Chipurana,Chipurana
210608,220906,San Martín,San Martín,El Porvenir,El Porvenir
210609,220907,San Martín,San Martín,Huimbayoc,Huimbayoc
210610,220908,San Martín,San Martín,Juan Guerra,Juan Guerra
210611,220910,San Martín,San Martín,Morales,Morales
210612,220911,San Martín,San Martín,Papaplaya,Papaplaya
210616,220912,San Martín,San Martín,San Antonio,San Antonio
210619,220913,San Martín,San Martín,Sauce,Sauce
210620,220914,San Martín,San Martín,Shapaja,Shapaja
210621,220909,San Martín,San Martín,La Banda de Shilcayo,La Banda de Shilcayo
210701,220201,San Martín,Bellavista,Bellavista,Bellavista
210702,220206,San Martín,Bellavista,San Rafael,San Rafael
210703,220205,San Martín,Bellavista,San Pablo,San Pablo
210704,220202,San Martín,Bellavista,Alto Biavo,Alto Biavo
210705,220204,San Martín,Bellavista,Huallaga,Huallaga
210706,220203,San Martín,Bellavista,Bajo Biavo,Bajo Biavo
210801,221001,San Martín,Tocache,Tocache,Tocache
210802,221002,San Martín,Tocache,Nuevo Progreso,Nuevo Progreso
210803,221003,San Martín,Tocache,Pólvora,Polvora
210804,221004,San Martín,Tocache,Shunte,Shunte
210805,221005,San Martín,Tocache,Uchiza,Uchiza
210901,220701,San Martín,Picota,Picota,Picota
210902,220702,San Martín,Picota,Buenos Aires,Buenos Aires
210903,220703,San Martín,Picota,Caspizapa,Caspisapa
210904,220704,San Martín,Picota,Pilluana,Pilluana
210905,220705,San Martín,Picota,Pucacaca,Pucacaca
210906,220706,San Martín,Picota,San Cristóbal,San Cristóbal
210907,220707,San Martín,Picota,San Hilarión,San Hilarión
210908,220709,San Martín,Picota,Tingo de Ponasa,Tingo de Ponasa
210909,220710,San Martín,Picota,Tres Unidos,Tres Unidos
210910,220708,San Martín,Picota,Shamboyacu,Shamboyacu
211001,220301,San Martín,El Dorado,San José de Sisa,San José de Sisa
211002,220302,San Martín,El Dorado,Agua Blanca,Agua Blanca
211003,220305,San Martín,El Dorado,Shatoja,Shatoja
211004,220303,San Martín,El Dorado,San Martín,San Martín
211005,220304,San Martín,El Dorado,Santa Rosa,Santa Rosa
220101,230101,Tacna,Tacna,Tacna,Tacna
220102,230103,Tacna,Tacna,Calana,Calana
220104,230105,Tacna,Tacna,Inclán,Inclan
220107,230106,Tacna,Tacna,Pachia,Pachia
