cod_dep_reniec,desc_dep_reniec,cod_prov_reniec,desc_prov_reniec,cod_ubigeo_reniec,desc_ubigeo_reniec,poblacion,superficie,latitud,longitud,altitud,total_votos,validos,conteo,blancos_nulos
14,Lima,1409,Barranca,140901,Barranca,73485,158.82,-10.7564,-77.7603,51,,,,
14,Lima,1409,Barranca,140902,Paramonga,22373,408.59,-10.6742,-77.8197,19,,,,
14,Lima,1409,Barranca,140903,Pativilca,20032,278.64,-10.6961,-77.7792,86,,,,
14,Lima,1409,Barranca,140904,Supe,23345,512.92,-10.7992,-77.7133,51,,,,
14,Lima,1409,Barranca,140905,Supe Puerto,11898,11.51,-10.8003,-77.7447,4,,,,
14,Lima,1402,Cajatambo,140201,Cajatambo,2260,567.96,-10.4722,-76.9939,3389,,,,
14,Lima,1402,Cajatambo,140205,Copa,803,212.16,-10.3856,-77.0789,3399,,,,
14,Lima,1402,Cajatambo,140206,Gorgor,2774,309.95,-10.6214,-77.0389,3029,,,,
14,Lima,1402,Cajatambo,140207,Huancapón,982,146.1,-10.5483,-77.1128,3161,,,,
14,Lima,1402,Cajatambo,140208,Manas,982,279.04,-10.5953,-77.1669,2423,,,,
14,Lima,1403,Canta,140301,Canta,2900,123.09,-11.4675,-76.6231,2830,,,,
14,Lima,1403,Canta,140302,Arahuay,796,134.29,-11.6222,-76.6731,2490,,,,
14,Lima,1403,Canta,140303,Huamantanga,1349,488.09,-11.4997,-76.7489,3386,,,,
14,Lima,1403,Canta,140304,Huaros,785,333.45,-11.4058,-76.5761,3579,,,,
14,Lima,1403,Canta,140305,Lachaqui,904,137.87,-11.5567,-76.6244,3648,,,,
14,Lima,1403,Canta,140306,San Buenaventura,567,106.26,-11.4897,-76.6631,2711,,,,
14,Lima,1403,Canta,140307,Santa Rosa de Quives,8388,408.11,-11.6928,-76.8444,916,,,,
14,Lima,1404,Cañete,140401,San Vicente de Cañete,58091,513.15,-13.0825,-76.3883,28,,,,
14,Lima,1404,Cañete,140416,Asia,9902,277.36,-12.7789,-76.5572,46,,,,
14,Lima,1404,Cañete,140402,Calango,2434,530.89,-12.5256,-76.5433,315,,,,
14,Lima,1404,Cañete,140403,Cerro Azul,8489,105.08,-13.0267,-76.4794,6,,,,
14,Lima,1404,Cañete,140405,Chilca,16350,475.47,-12.5172,-76.7361,14,,,,
14,Lima,1404,Cañete,140404,Coayllo,1097,590.99,-12.7258,-76.4606,276,,,,
14,Lima,1404,Cañete,140406,Imperial,41037,53.16,-13.0608,-76.35,91,,,,
14,Lima,1404,Cañete,140407,Lunahuaná,4921,500.33,-12.9597,-76.1392,478,,,,
14,Lima,1404,Cañete,140408,Mala,35929,129.31,-12.6553,-76.63,41,,,,
14,Lima,1404,Cañete,140409,Nuevo Imperial,24623,329.3,-13.0742,-76.3158,151,,,,
14,Lima,1404,Cañete,140410,Pacaran,1842,258.72,-12.8636,-76.0519,698,,,,
14,Lima,1404,Cañete,140411,Quilmana,15823,437.4,-12.95,-76.3828,161,,,,
14,Lima,1404,Cañete,140412,San Antonio,4371,37.15,-12.6431,-76.65,50,,,,
14,Lima,1404,Cañete,140413,San Luis,13420,38.53,-13.0508,-76.4294,25,,,,
14,Lima,1404,Cañete,140414,Santa Cruz de Flores,2898,100.06,-12.6194,-76.6397,91,,,,
14,Lima,1404,Cañete,140415,Zúñiga,1912,198.01,-12.8581,-76.0225,801,,,,
14,Lima,1408,Huaral,140801,Huaral,104610,640.76,-11.4914,-77.2053,186,,,,
14,Lima,1408,Huaral,140802,Atavillos Alto,626,347.69,-11.2331,-76.6561,3245,,,,
14,Lima,1408,Huaral,140803,Atavillos Bajo,1135,164.89,-11.3533,-76.8231,1858,,,,
14,Lima,1408,Huaral,140804,Aucallama,20446,729.41,-11.5592,-77.1744,141,,,,
14,Lima,1408,Huaral,140805,Chancay,65014,150.11,-11.5669,-77.2658,44,,,,
14,Lima,1408,Huaral,140806,Ihuari,2344,467.67,-11.1889,-76.9519,2827,,,,
14,Lima,1408,Huaral,140807,Lampían,389,144.97,-11.2369,-76.8386,2441,,,,
14,Lima,1408,Huaral,140808,Pacaraos,385,294.04,-11.1833,-76.6464,3336,,,,
14,Lima,1408,Huaral,140809,San Miguel de Acos,777,48.16,-11.2736,-76.8214,1591,,,,
14,Lima,1408,Huaral,140811,Santa Cruz de Andamarca,1469,216.92,-11.1947,-76.6336,3512,,,,
14,Lima,1408,Huaral,140812,Sumbilca,948,259.38,-11.4072,-76.8194,3367,,,,
14,Lima,1408,Huaral,140810,Veintisiete de Noviembre,414,204.27,-11.1919,-76.7786,2607,,,,
14,Lima,1406,Huarochirí,140601,Matucana,3584,179.44,-11.8458,-76.3878,2380,,,,
14,Lima,1406,Huarochirí,140602,Antioquía,1246,387.98,-12.0814,-76.5133,1526,,,,
14,Lima,1406,Huarochirí,140603,Callahuanca,4357,57.47,-11.8275,-76.6203,1750,,,,
14,Lima,1406,Huarochirí,140604,Carampoma,1907,234.21,-11.6561,-76.5181,3476,,,,
14,Lima,1406,Huarochirí,140607,Chicla,7881,244.1,-11.7078,-76.2711,3825,,,,
14,Lima,1406,Huarochirí,140606,Cuenca,397,60.02,-12.1336,-76.4378,2673,,,,
14,Lima,1406,Huarochirí,140630,Huachupampa,3003,76.02,-11.7228,-76.59,2865,,,,
14,Lima,1406,Huarochirí,140608,Huanza,2851,227.01,-11.6561,-76.5069,3352,,,,
14,Lima,1406,Huarochirí,140609,Huarochiri,1251,249.09,-12.1381,-76.2344,3144,,,,
14,Lima,1406,Huarochirí,140610,Lahuaytambo,651,81.88,-12.0969,-76.3911,3270,,,,
14,Lima,1406,Huarochirí,140611,Langa,822,80.99,-12.1253,-76.4233,2789,,,,
14,Lima,1406,Huarochirí,140631,San Pedro de Laraos,2452,104.51,-11.6647,-76.5422,3660,,,,
14,Lima,1406,Huarochirí,140612,Mariatana,1325,168.63,-12.2378,-76.3261,3533,,,,
14,Lima,1406,Huarochirí,140613,Ricardo Palma,6358,34.59,-11.925,-76.6617,953,,,,
14,Lima,1406,Huarochirí,140614,San Andrés de Tupicocha,1272,83.35,-12.0008,-76.4778,3303,,,,
14,Lima,1406,Huarochirí,140615,San Antonio,5785,563.59,-11.7439,-76.6519,3457,,,,
14,Lima,1406,Huarochirí,140616,San Bartolomé,2409,43.91,-11.9114,-76.5275,1586,,,,
14,Lima,1406,Huarochirí,140617,San Damián,1137,343.22,-12.0178,-76.3936,3182,,,,
14,Lima,1406,Huarochirí,140632,San Juan de Iris,1891,124.31,-11.6847,-76.5275,3413,,,,
14,Lima,1406,Huarochirí,140619,San Juan de Tantaranche,477,137.16,-12.1136,-76.185,3448,,,,
14,Lima,1406,Huarochirí,140620,San Lorenzo de Quinti,1547,467.58,-12.1453,-76.2133,2649,,,,
14,Lima,1406,Huarochirí,140621,San Mateo,5120,425.6,-11.7589,-76.3031,3273,,,,
14,Lima,1406,Huarochirí,140622,San Mateo de Otao,1599,123.91,-11.8686,-76.5475,2259,,,,
14,Lima,1406,Huarochirí,140605,San Pedro de Casta,1325,79.91,-11.7583,-76.5989,3021,,,,
14,Lima,1406,Huarochirí,140623,San Pedro de Huancayre,248,41.75,-12.1311,-76.2186,3048,,,,
14,Lima,1406,Huarochirí,140618,Sangallaya,569,81.92,-12.1606,-76.2297,2733,,,,
14,Lima,1406,Huarochirí,140624,Santa Cruz de Cocachacra,2541,41.5,-11.9108,-76.5406,1406,,,,
14,Lima,1406,Huarochirí,140625,Santa Eulalia,12476,111.12,-11.9106,-76.6656,1029,,,,
14,Lima,1406,Huarochirí,140626,Santiago de Anchucaya,526,94.01,-12.0961,-76.2325,3336,,,,
14,Lima,1406,Huarochirí,140627,Santiago de Tuna,762,54.25,-11.985,-76.5275,2850,,,,
14,Lima,1406,Huarochirí,140628,Santo Domingo de Los Olleros,5026,552.32,-12.2203,-76.5161,2693,,,,
14,Lima,1406,Huarochirí,140629,Surco,1973,102.58,-11.885,-76.4425,2008,,,,
14,Lima,1405,Huaura,140501,Huacho,60196,717.02,-11.1069,-77.61,37,,,,
14,Lima,1405,Huaura,140502,Ámbar,2761,929.68,-10.7572,-77.2694,2081,,,,
14,Lima,1405,Huaura,140504,Caleta de Carquín,7055,2.04,-11.0917,-77.6278,12,,,,
14,Lima,1405,Huaura,140505,Checras,1864,166.37,-10.935,-76.8336,3263,,,,
14,Lima,1405,Huaura,140506,Hualmay,29448,5.81,-11.1014,-77.61,41,,,,
14,Lima,1405,Huaura,140507,Huaura,36793,484.43,-11.0692,-77.6003,71,,,,
14,Lima,1405,Huaura,140508,Leoncio Prado,2004,300.13,-11.0586,-76.9308,3283,,,,
14,Lima,1405,Huaura,140509,Paccho,2225,229.25,-10.9567,-76.9336,3245,,,,
14,Lima,1405,Huaura,140511,Santa Leonor,1462,375.49,-10.9483,-76.7447,3534,,,,
14,Lima,1405,Huaura,140512,Santa María,35132,127.51,-11.0883,-77.5883,75,,,,
14,Lima,1405,Huaura,140513,Sayán,24941,1310.77,-11.1364,-77.1917,667,,,,
14,Lima,1405,Huaura,140516,Vegueta,23091,253.7,-11.0225,-77.6425,19,,,,
14,Lima,1410,Oyón,141001,Oyón,15066,890.43,-10.6692,-76.7728,3626,,,,
14,Lima,1410,Oyón,141004,Andajes,1058,148.18,-10.7914,-76.91,3492,,,,
14,Lima,1410,Oyón,141003,Caujul,1076,105.5,-10.8053,-76.9786,3169,,,,
14,Lima,1410,Oyón,141006,Cochamarca,1653,265.55,-10.8617,-77.1278,3417,,,,
14,Lima,1410,Oyón,141002,Navan,1235,227.16,-10.8353,-77.0122,3050,,,,
14,Lima,1410,Oyón,141005,Pachangara,3485,252.05,-10.8125,-76.8744,2260,,,,
14,Lima,1407,Yauyos,140701,Yauyos,2905,327.17,-12.46,-75.9217,2886,,,,
14,Lima,1407,Yauyos,140702,Alis,1233,142.06,-12.2803,-75.7864,3250,,,,
14,Lima,1407,Yauyos,140703,Allauca,2293,438.79,-12.5922,-76.0367,3123,,,,
14,Lima,1407,Yauyos,140704,Ayaviri,675,238.83,-12.3825,-76.1389,3235,,,,
14,Lima,1407,Yauyos,140705,Azángaro,519,79.84,-12.9994,-75.8367,3406,,,,
14,Lima,1407,Yauyos,140706,Cacra,383,213.79,-12.8119,-75.7828,2800,,,,
14,Lima,1407,Yauyos,140707,Carania,378,122.13,-12.3444,-75.8717,3823,,,,
14,Lima,1407,Yauyos,140733,Catahuasi,943,123.86,-12.8003,-75.8911,1179,,,,
14,Lima,1407,Yauyos,140710,Chocos,1236,213.37,-12.9133,-75.8631,2689,,,,
14,Lima,1407,Yauyos,140708,Cochas,449,27.73,-12.2964,-76.1589,2845,,,,
14,Lima,1407,Yauyos,140709,Colonia,1288,323.96,-12.6319,-75.8906,3366,,,,
14,Lima,1407,Yauyos,140730,Hongos,388,103.8,-12.8108,-75.7647,3182,,,,
14,Lima,1407,Yauyos,140711,Huampara,175,54.03,-12.3608,-76.1661,2484,,,,
14,Lima,1407,Yauyos,140712,Huancaya,1424,283.6,-12.2028,-75.7992,3578,,,,
14,Lima,1407,Yauyos,140713,Huangascar,549,50.46,-12.8997,-75.8311,2519,,,,
14,Lima,1407,Yauyos,140714,Huantan,943,516.35,-12.4572,-75.8106,3282,,,,
14,Lima,1407,Yauyos,140715,Huañec,485,37.54,-12.2939,-76.1386,3194,,,,
14,Lima,1407,Yauyos,140716,Laraos,725,402.85,-12.3456,-75.7856,3484,,,,
14,Lima,1407,Yauyos,140717,Lincha,966,221.22,-12.8,-75.6658,3482,,,,
14,Lima,1407,Yauyos,140731,Madean,804,220.72,-12.945,-75.7775,3257,,,,
14,Lima,1407,Yauyos,140718,Miraflores,447,226.24,-12.2747,-75.8536,3645,,,,
14,Lima,1407,Yauyos,140719,Omas,562,295.35,-12.5172,-76.2903,1550,,,,
14,Lima,1407,Yauyos,140732,Putinza,489,66.44,-12.6689,-75.9494,1960,,,,
14,Lima,1407,Yauyos,140720,Quinches,961,113.33,-12.3075,-76.1422,2955,,,,
14,Lima,1407,Yauyos,140721,Quinocay,530,153.13,-12.3642,-76.2264,2650,,,,
14,Lima,1407,Yauyos,140722,San Joaquín,452,41.24,-12.2844,-76.1464,2939,,,,
14,Lima,1407,Yauyos,140723,San Pedro de Pilas,364,97.39,-12.4544,-76.2267,2653,,,,
14,Lima,1407,Yauyos,140724,Tanta,504,347.15,-12.1214,-76.0122,4266,,,,
14,Lima,1407,Yauyos,140725,Tauripampa,405,530.86,-12.6156,-76.16,3496,,,,
14,Lima,1407,Yauyos,140727,Tomas,1151,297.93,-12.2372,-75.7461,3700,,,,
14,Lima,1407,Yauyos,140726,Tupe,648,321.15,-12.7403,-75.8089,2832,,,,
14,Lima,1407,Yauyos,140728,Viñac,1906,165.23,-12.9311,-75.7794,3297,,,,
14,Lima,1407,Yauyos,140729,Vitis,665,101.79,-12.2236,-75.8069,3602,,,,
15,Loreto,1501,Maynas,150101,Iquitos,151072,358.15,-3.7497,-73.2619,102,,,,
15,Loreto,1501,Maynas,150102,Alto Nanay,3064,14290.81,-3.8869,-73.7003,97,,,,
15,Loreto,1501,Maynas,150103,Fernando Lores,20646,4476.19,-4.0064,-73.1525,97,,,,
15,Loreto,1501,Maynas,150110,Indiana,11273,3297.76,-3.4983,-73.0444,91,,,,
15,Loreto,1501,Maynas,150104,Las Amazonas,9926,6593.64,-3.4136,-72.7689,86,,,,
15,Loreto,1501,Maynas,150105,Mazan,14057,9884.28,-3.4978,-73.1142,94,,,,
15,Loreto,1501,Maynas,150106,Napo,16695,24049.95,-2.4936,-73.6806,120,,,,
15,Loreto,1501,Maynas,150111,Punchana,94201,1573.39,-3.7289,-73.2447,98,,,,
15,Loreto,1501,Maynas,150108,Torres Causana,5238,6795.14,-0.9642,-75.1814,181,,,,
15,Loreto,1501,Maynas,150112,Belén,77641,632.8,-3.7644,-73.2444,97,,,,
15,Loreto,1501,Maynas,150113,San Juan Bautista,161819,3117.05,-3.7742,-73.2864,93,,,,
15,Loreto,1502,Alto Amazonas,150201,Yurimaguas,74047,2187.67,-5.8944,-76.1094,141,,,,
15,Loreto,1502,Alto Amazonas,150202,Balsapuerto,18042,2954.17,-5.8314,-76.5597,210,,,,
15,Loreto,1502,Alto Amazonas,150205,Jeberos,5453,4253.68,-5.2939,-76.2836,153,,,,
15,Loreto,1502,Alto Amazonas,150206,Lagunas,14584,5929.16,-5.23,-75.6775,123,,,,
15,Loreto,1502,Alto Amazonas,150210,Santa Cruz,4535,2222.31,-5.5125,-75.8572,122,,,,
15,Loreto,1502,Alto Amazonas,150211,Teniente César López Rojas,6743,1292.03,-6.0272,-75.8742,141,,,,
15,Loreto,1503,Loreto,150301,Nauta,30631,6672.35,-4.4567,-73.5261,100,,,,
15,Loreto,1503,Loreto,150302,Parinari,7331,12934.74,-4.56,-74.4844,105,,,,
15,Loreto,1503,Loreto,150303,Tigre,8664,19785.7,-3.5503,-74.6903,119,,,,
15,Loreto,1503,Loreto,150305,Trompeteros,11196,12246.01,-3.8028,-75.0597,126,,,,
15,Loreto,1503,Loreto,150304,Urarinas,15270,15434.46,-4.5333,-74.7597,108,,,,
15,Loreto,1506,Mariscal Ramón Castilla,150601,Ramón Castilla,25020,7163.07,-3.9078,-70.5178,71,,,,
15,Loreto,1506,Mariscal Ramón Castilla,150602,Pebas,17653,11048.35,-3.3192,-71.8631,99,,,,
15,Loreto,1506,Mariscal Ramón Castilla,150603,Yavarí,16315,13807.54,-4.3567,-70.0408,68,,,,
15,Loreto,1506,Mariscal Ramón Castilla,150604,San Pablo,16675,5045.58,-4.0164,-71.1022,85,,,,
15,Loreto,1504,Requena,150401,Requena,31004,3038.56,-5.0589,-73.8525,103,,,,
15,Loreto,1504,Requena,150402,Alto Tapiche,2139,9013.8,-6.0256,-74.0908,113,,,,
15,Loreto,1504,Requena,150403,Capelo,4564,842.37,-5.4072,-74.1592,105,,,,
15,Loreto,1504,Requena,150404,Emilio San Martín,7637,4572.56,-5.7936,-74.2864,106,,,,
15,Loreto,1504,Requena,150405,Maquia,8508,4792.06,-5.7892,-74.5503,115,,,,
15,Loreto,1504,Requena,150406,Puinahua,6170,6149.49,-5.2533,-74.3433,104,,,,
15,Loreto,1504,Requena,150407,Saquena,5025,2081.42,-4.7261,-73.5333,94,,,,
15,Loreto,1504,Requena,150408,Soplin,707,4711.38,-6.005,-73.6911,123,,,,
15,Loreto,1504,Requena,150409,Tapiche,1245,2014.23,-5.6644,-74.1886,106,,,,
15,Loreto,1504,Requena,150410,Jenaro Herrera,5754,1517.43,-4.9053,-73.6728,103,,,,
15,Loreto,1504,Requena,150411,Yaquerana,3090,10947.16,-5.1494,-72.8761,109,,,,
15,Loreto,1505,Ucayali,150501,Contamana,28098,10675.13,-7.325,-75.0414,168,,,,
15,Loreto,1505,Ucayali,150506,Inahuaya,2751,646.04,-7.1164,-75.2667,139,,,,
15,Loreto,1505,Ucayali,150503,Padre Márquez,7901,2475.66,-7.9444,-74.8403,141,,,,
15,Loreto,1505,Ucayali,150504,Pampa Hermosa,11081,7346.98,-7.195,-75.2969,132,,,,
15,Loreto,1505,Ucayali,150505,Sarayacu,16913,6303.17,-6.3958,-75.1178,119,,,,
15,Loreto,1505,Ucayali,150502,Vargas Guerra,9125,1846.49,-6.9094,-75.1594,138,,,,
15,Loreto,1507,Datem del Marañón,150701,Barranca,14043,7235.53,-4.8219,-76.5642,134,,,,
15,Loreto,1507,Datem del Marañón,150703,Cahuapanas,8639,4685.11,-5.2711,-76.9858,168,,,,
15,Loreto,1507,Datem del Marañón,150704,Manseriche,10707,3493.77,-4.565,-77.4183,147,,,,
15,Loreto,1507,Datem del Marañón,150705,Morona,13609,10776.95,-4.3247,-77.2147,144,,,,
15,Loreto,1507,Datem del Marañón,150706,Pastaza,6496,8908.91,-4.6442,-76.5981,138,,,,
15,Loreto,1507,Datem del Marañón,150702,Andoas,12869,11540.66,-3.475,-76.4344,172,,,,
15,Loreto,1509,Putumayo,150901,Putumayo,4341,10886.41,-2.4497,-72.6556,116,,,,
15,Loreto,1509,Putumayo,150902,Rosa Panduro,745,7038.69,-1.7964,-73.4078,128,,,,
15,Loreto,1509,Putumayo,150903,Teniente Manuel Clavero,5926,9488.52,-0.3783,-74.6753,180,,,,
15,Loreto,1509,Putumayo,150904,Yaguas,1252,17725.02,-2.4114,-71.1836,80,,,,
16,Madre de Dios,1601,Tambopata,160101,Tambopata,84207,22218.56,-12.5972,-69.1875,205,,,,
16,Madre de Dios,1601,Tambopata,160102,Inambari,10818,4256.82,-13.1,-70.3678,355,,,,
16,Madre de Dios,1601,Tambopata,160103,Las Piedras,6101,7032.21,-12.2781,-69.1536,242,,,,
16,Madre de Dios,1601,Tambopata,160104,Laberinto,5329,2760.9,-12.7172,-69.59,200,,,,
16,Madre de Dios,1602,Manu,160201,Manu,3321,8166.65,-12.8381,-71.3633,548,,,,
16,Madre de Dios,1602,Manu,160202,Fitzcarrald,1641,10955.29,-12.2678,-70.9336,288,,,,
16,Madre de Dios,1602,Manu,160203,Madre de Dios,13835,7234.81,-12.6181,-70.3936,241,,,,
16,Madre de Dios,1602,Manu,160204,Huepetuhe,6802,1478.42,-12.9975,-70.5336,447,,,,
16,Madre de Dios,1603,Tahuamanu,160301,Iñapari,1659,14853.66,-10.9544,-69.5814,235,,,,
16,Madre de Dios,1603,Tahuamanu,160302,Iberia,9486,2549.32,-11.4072,-69.4889,271,,,,
16,Madre de Dios,1603,Tahuamanu,160303,Tahuamanu,3658,3793.9,-11.455,-69.3214,259,,,,
17,Moquegua,1701,Mariscal Nieto,170101,Moquegua,59387,3949.04,-17.195,-70.9369,1417,,,,
17,Moquegua,1701,Mariscal Nieto,170102,Carumas,5805,2256.31,-16.8106,-70.6953,3046,,,,
17,Moquegua,1701,Mariscal Nieto,170103,Cuchumbaya,2228,67.58,-16.7525,-70.6878,3121,,,,
17,Moquegua,1701,Mariscal Nieto,170106,Samegua,6581,62.55,-17.1797,-70.9008,1577,,,,
17,Moquegua,1701,Mariscal Nieto,170104,San Cristóbal,4190,542.73,-16.7406,-70.6831,3457,,,,
17,Moquegua,1701,Mariscal Nieto,170105,Torata,5784,1793.37,-17.0767,-70.8442,2193,,,,
17,Moquegua,1702,General Sánchez Cerro,170201,Omate,4661,250.64,-16.6739,-70.9719,2160,,,,
17,Moquegua,1702,General Sánchez Cerro,170203,Chojata,2685,847.94,-16.3894,-70.7286,3620,,,,
17,Moquegua,1702,General Sánchez Cerro,170202,Coalaque,1104,247.58,-16.6486,-71.0239,2312,,,,
17,Moquegua,1702,General Sánchez Cerro,170204,Ichuña,5048,1017.74,-16.1411,-70.5392,3783,,,,
17,Moquegua,1702,General Sánchez Cerro,170205,La Capilla,2326,776.04,-16.7581,-71.1767,1827,,,,
17,Moquegua,1702,General Sánchez Cerro,170206,Lloque,2087,254.45,-16.3239,-70.7381,3312,,,,
17,Moquegua,1702,General Sánchez Cerro,170207,Matalaque,1236,557.23,-16.4819,-70.8278,2635,,,,
17,Moquegua,1702,General Sánchez Cerro,170208,Puquina,2469,550.99,-16.6211,-71.1842,3200,,,,
17,Moquegua,1702,General Sánchez Cerro,170209,Quinistaquillas,1487,193.79,-16.7486,-70.8808,1788,,,,
17,Moquegua,1702,General Sánchez Cerro,170210,Ubinas,3714,874.57,-16.3856,-70.8581,3397,,,,
17,Moquegua,1702,General Sánchez Cerro,170211,Yunga,2514,110.74,-16.1964,-70.6814,3665,,,,
17,Moquegua,1703,Ilo,170301,Ilo,69079,295.51,-17.6444,-71.345,13,,,,
17,Moquegua,1703,Ilo,170302,El Algarrobal,332,747,-17.6228,-71.2703,94,,,,
17,Moquegua,1703,Ilo,170303,Pacocha,3319,338.08,-17.6161,-71.34,23,,,,
18,Pasco,1801,Pasco,180101,Chaupimarca,25724,6.66,-10.6828,-76.2556,4341,,,,
18,Pasco,1801,Pasco,180103,Huachón,4762,846.3,-10.6378,-75.9522,3381,,,,
18,Pasco,1801,Pasco,180104,Huariaca,8278,133.07,-10.4428,-76.1889,2960,,,,
18,Pasco,1801,Pasco,180105,Huayllay,11564,1026.87,-11.0044,-76.3681,4311,,,,
18,Pasco,1801,Pasco,180106,Ninacaca,3297,508.92,-10.8617,-76.1131,4144,,,,
18,Pasco,1801,Pasco,180107,Pallanchacra,5040,73.69,-10.4147,-76.2356,3122,,,,
18,Pasco,1801,Pasco,180108,Paucartambo,25070,782.19,-10.7731,-75.8128,2933,,,,
18,Pasco,1801,Pasco,180109,San Francisco de Asís de Yarusyacán,9518,117.7,-10.4914,-76.1964,3786,,,,
18,Pasco,1801,Pasco,180110,Simón Bolívar,11404,697.15,-10.6897,-76.3175,4198,,,,
18,Pasco,1801,Pasco,180111,Ticlacayan,14863,748.43,-10.5344,-76.1625,3515,,,,
18,Pasco,1801,Pasco,180112,Tinyahuarco,6346,94.49,-10.7689,-76.2733,4263,,,,
18,Pasco,1801,Pasco,180113,Vicco,2173,173.3,-10.8414,-76.2375,4104,,,,
18,Pasco,1801,Pasco,180114,Yanacancha,30792,165.11,-10.6689,-76.2556,4334,,,,
18,Pasco,1802,Daniel Alcides Carrión,180201,Yanahuanca,12963,921.06,-10.4925,-76.5169,3178,,,,
18,Pasco,1802,Daniel Alcides Carrión,180202,Chacayan,4439,198.58,-10.435,-76.4383,3340,,,,
18,Pasco,1802,Daniel Alcides Carrión,180203,Goyllarisquizga,4234,23.17,-10.4733,-76.4078,4172,,,,
18,Pasco,1802,Daniel Alcides Carrión,180204,Paucar,1721,134.18,-10.3697,-76.445,3357,,,,
18,Pasco,1802,Daniel Alcides Carrión,180205,San Pedro de Pillao,1883,92.17,-10.4392,-76.4972,3627,,,,
18,Pasco,1802,Daniel Alcides Carrión,180206,Santa Ana de Tusi,23892,353.11,-10.4719,-76.3547,3764,,,,
18,Pasco,1802,Daniel Alcides Carrión,180207,Tapuc,4533,60.19,-10.4558,-76.4617,3672,,,,
18,Pasco,1802,Daniel Alcides Carrión,180208,Vilcabamba,1563,102.35,-10.4789,-76.4492,3445,,,,
18,Pasco,1803,Oxapampa,180301,Oxapampa,14438,419.85,-10.5728,-75.4039,1808,,,,
18,Pasco,1803,Oxapampa,180302,Chontabamba,3598,457.09,-10.6044,-75.4633,1826,,,,
18,Pasco,1803,Oxapampa,180303,Huancabamba,6628,1182.15,-10.4261,-75.5131,1735,,,,
18,Pasco,1803,Oxapampa,180307,Palcazu,11282,2912.16,-10.1878,-75.1458,282,,,,
18,Pasco,1803,Oxapampa,180306,Pozuzo,9818,750.87,-10.0653,-75.5569,734,,,,
18,Pasco,1803,Oxapampa,180304,Puerto Bermúdez,18016,8014.31,-10.2964,-74.9358,257,,,,
18,Pasco,1803,Oxapampa,180305,Villa Rica,20633,859.23,-10.7364,-75.2722,1464,,,,
18,Pasco,1803,Oxapampa,180308,Constitución,12105,3171.49,-9.8458,-74.9986,240,,,,
19,Piura,1901,Piura,190101,Piura,158034,196.15,-5.1942,-80.6289,36,,,,
19,Piura,1901,Piura,190103,Castilla,147546,656.69,-5.2006,-80.6211,34,,,,
19,Piura,1901,Piura,190104,Catacaos,74562,2286.97,-5.2697,-80.6764,27,,,,
19,Piura,1901,Piura,190113,Cura Mori,19168,217.41,-5.325,-80.6656,21,,,,
19,Piura,1901,Piura,190114,El Tallán,5215,100.98,-5.4128,-80.68,18,,,,
19,Piura,1901,Piura,190105,La Arena,38483,171.24,-5.3464,-80.7108,22,,,,
19,Piura,1901,Piura,190106,La Unión,41736,320.9,-5.4031,-80.7433,15,,,,
19,Piura,1901,Piura,190107,Las Lomas,27290,557.69,-4.6578,-80.2442,239,,,,
19,Piura,1901,Piura,190109,Tambo Grande,123352,1496.75,-4.9331,-80.3414,74,,,,
19,Piura,1901,Piura,190115,Veintiséis de Octubre,151916,72.01,-5.1847,-80.6703,36,,,,
19,Piura,1902,Ayabaca,190201,Ayabaca,38963,1549.99,-4.6392,-79.7161,2722,,,,
19,Piura,1902,Ayabaca,190202,Frías,24461,565.31,-4.9342,-79.9431,1688,,,,
19,Piura,1902,Ayabaca,190209,Jilili,2768,104.73,-4.5839,-79.7989,1297,,,,
19,Piura,1902,Ayabaca,190203,Lagunas,7425,190.82,-4.79,-79.8456,2178,,,,
19,Piura,1902,Ayabaca,190204,Montero,6619,130.57,-4.6303,-79.8275,1077,,,,
19,Piura,1902,Ayabaca,190205,Pacaipampa,25060,981.5,-4.9953,-79.67,1961,,,,
19,Piura,1902,Ayabaca,190210,Paimas,10504,319.67,-4.6269,-79.9453,574,,,,
19,Piura,1902,Ayabaca,190206,Sapillica,12442,267.09,-4.7786,-79.9831,1446,,,,
19,Piura,1902,Ayabaca,190207,Sicchez,1829,33.1,-4.5703,-79.765,1384,,,,
19,Piura,1902,Ayabaca,190208,Suyo,12471,1078.61,-4.5139,-80.0031,408,,,,
19,Piura,1903,Huancabamba,190301,Huancabamba,30956,446.75,-5.2394,-79.4508,1937,,,,
19,Piura,1903,Huancabamba,190302,Canchaque,8173,306.41,-5.3758,-79.6097,1192,,,,
19,Piura,1903,Huancabamba,190306,El Carmen de la Frontera,14195,702.81,-5.1481,-79.4347,2463,,,,
19,Piura,1903,Huancabamba,190303,Huarmaca,41688,1908.22,-5.5683,-79.5247,2173,,,,
19,Piura,1903,Huancabamba,190308,Lalaquiz,4666,138.95,-5.2128,-79.6783,959,,,,
19,Piura,1903,Huancabamba,190307,San Miguel de El Faique,9067,201.6,-5.4022,-79.6053,1240,,,,
19,Piura,1903,Huancabamba,190304,Sondor,8679,336.53,-5.315,-79.4106,1996,,,,
19,Piura,1903,Huancabamba,190305,Sondorillo,10910,226.09,-5.3394,-79.43,1878,,,,
19,Piura,1904,Morropón,190401,Chulucanas,76815,842.26,-5.0969,-80.1642,97,,,,
